,subject_id,session_type,proportion,MSE,true_score,instantaneous_density,proportional_density,max_normed_density,z,pval_2t,metric,simulated_change,percentile,absolute_z
2,avatarRT_sub_14,WMP,0.3,0.0070253771135295965,-0.08639695031586364,5.901247926252388e-16,-0.004444798197755717,2.308395430100544e-17,-5.232639281424277,1.6710664798802545e-07,variance,realignment,0.99999998,5.232639281424277
3,avatarRT_sub_14,WMP,0.3,0.03751319140853205,-0.1715940846073578,5.084891667180075e-31,-0.004195707213297816,3.594424282377625e-32,-7.1396361948308575,9.35782587248955e-13,entropy,realignment,0.99999998,7.1396361948308575
0,avatarRT_sub_15,IM,0.3,0.01762572003512562,-0.09023928551924315,3.8726414916026477e-187,-0.009479122858309841,1.2686141822836842e-188,-10.3082594576168,6.466175980974929e-25,variance,subselection,0.99999998,10.3082594576168
1,avatarRT_sub_15,IM,0.3,0.024731863425135878,-0.2608119985972239,0.013565288116067553,-0.0034023540797060155,0.0013185637178882148,-3.915648579276228,9.016149811747415e-05,entropy,subselection,0.99999998,3.915648579276228
2,avatarRT_sub_15,IM,0.3,0.008074566390543981,-0.09023928551924315,5.12730938241117e-34,-0.0057831551021371285,1.949362995076243e-35,-6.266089100065166,3.702285456533009e-10,variance,realignment,0.99999998,6.266089100065166
3,avatarRT_sub_15,IM,0.3,0.05333898148473417,-0.2608119985972239,3.128691252027457e-32,-0.01963617875822769,2.904329238659169e-33,-5.965884453912519,2.433124259022732e-09,entropy,realignment,0.99999998,5.965884453912519
0,avatarRT_sub_15,WMP,0.3,0.007156160539100034,-0.051370397405626406,2.867736374739181e-76,-0.0046008957513756265,8.248029998990687e-78,-7.756272212306533,8.74621874041167e-15,variance,subselection,0.99999998,7.756272212306533
1,avatarRT_sub_15,WMP,0.3,0.02438154653494776,-0.18411363925546675,0.4378426452369409,0.048814691064826915,0.06343338645073161,-2.034005833846438,0.04195100725853844,entropy,subselection,0.9799999800000001,2.034005833846438
2,avatarRT_sub_15,WMP,0.3,0.0029517577291541123,-0.051370397405626406,0.4448447159218698,0.0012175347345963774,0.021709924412407936,-2.6515069992829825,0.008013345209723608,variance,realignment,0.99799998,2.6515069992829825
3,avatarRT_sub_15,WMP,0.3,0.04775595530160459,-0.18411363925546675,0.2769187581275359,0.04724141880286133,0.05470498092913471,-2.627087751213656,0.008611912232740207,entropy,realignment,0.98599998,2.627087751213656
0,avatarRT_sub_16,IM,0.3,0.018368767207441985,-0.07401491688969944,4.61171793958609e-78,-0.01476596421676463,2.0112635944317368e-79,-7.770747694357338,7.802417678544347e-15,variance,subselection,0.99999998,7.770747694357338
1,avatarRT_sub_16,IM,0.3,0.005915144528793582,-0.08151441348386435,4.970802313757898,0.7213275703365877,0.724005175520276,0.9091099462269022,0.36329209293873166,entropy,subselection,0.62000002,0.9091099462269022
2,avatarRT_sub_16,IM,0.3,0.0023637036346736686,-0.07401491688969944,2.170911042570482,0.10294638889486947,0.10671030485125024,2.226876712479852,0.025955514617179452,variance,realignment,0.9660000199999998,2.226876712479852
3,avatarRT_sub_16,IM,0.3,0.010457506160640822,-0.08151441348386435,3.9152108921708475,0.8112132140199778,0.8128858201486052,0.7996427738979752,0.4239177975077171,entropy,realignment,0.5820000199999998,0.7996427738979752
0,avatarRT_sub_16,WMP,0.3,0.008022077964875442,-0.03622050796650067,6.48530029379307e-35,-0.02750301907109998,2.375855990589728e-36,-5.823763884990911,5.753684961589033e-09,variance,subselection,0.99999998,5.823763884990911
1,avatarRT_sub_16,WMP,0.3,0.0065781355511940216,-0.08895081261732729,2.925387741877199,0.3395622805129053,0.3423340315960848,1.5351876868771974,0.12473773199471475,entropy,subselection,0.8860000199999999,1.5351876868771974
2,avatarRT_sub_16,WMP,0.3,0.006483549826859612,-0.03622050796650067,0.0012230946993003896,-0.0094157192954607,5.816459142971646e-05,4.313999015178533,1.6032766025456996e-05,variance,realignment,1.0000000199999999,4.313999015178533
3,avatarRT_sub_16,WMP,0.3,0.02626263604761072,-0.08895081261732729,1.3037361032924049,0.2751277924736479,0.28211329360125426,1.6625440127647542,0.0964037462054697,entropy,realignment,0.94800002,1.6625440127647542
0,avatarRT_sub_17,IM,0.3,0.018265004301456913,-0.08411820715643634,3.6098067139714367e-90,-0.022510388506960168,1.5790292385537224e-91,-7.943324785170936,1.9683266483835463e-15,variance,subselection,0.99999998,7.943324785170936
1,avatarRT_sub_17,IM,0.3,0.02156809195759412,-0.2487238498357489,0.09878395395899187,-0.0012074432810400177,0.009958476497830788,-3.3320169255064402,0.0008621901234156466,entropy,subselection,0.99999998,3.3320169255064402
2,avatarRT_sub_17,IM,0.3,0.0007552819032433952,-0.08411820715643634,13.668221544543538,0.7528737154747901,0.7558274029478004,-0.8886447759215741,0.3741940189606432,variance,realignment,0.59799998,0.8886447759215741
3,avatarRT_sub_17,IM,0.3,0.014725687866946334,-0.2487238498357489,2.436250462362618,0.5131808325296355,0.517294762566121,-1.0600526414832037,0.2891206513183129,entropy,realignment,0.6879999800000001,1.0600526414832037
0,avatarRT_sub_17,WMP,0.3,0.003371850429603065,-0.008139894450731877,0.6425311085456786,0.031255147448857094,0.03581118227747965,-2.514483823375119,0.011920677120796773,variance,subselection,0.99399998,2.514483823375119
1,avatarRT_sub_17,WMP,0.3,0.014190076033609892,0.06899395060865476,0.3932154607691291,0.031228919402411265,0.044051831349192605,2.458875504214869,0.01393729393736422,entropy,subselection,0.9960000199999999,2.458875504214869
2,avatarRT_sub_17,WMP,0.3,0.0006038073193697648,-0.008139894450731877,14.80489988337054,0.7909742410523093,0.7924157393631043,0.6695112140534397,0.5031694296721689,variance,realignment,0.48600001999999987,0.6695112140534397
3,avatarRT_sub_17,WMP,0.3,0.02761504974751206,0.06899395060865476,1.1083050209677126,0.22271998774471702,0.22658811730839382,-1.7562072008854575,0.07905303560804858,entropy,realignment,0.90799998,1.7562072008854575
0,avatarRT_sub_18,IM,0.3,0.0007539427096645758,0.014801827175476595,6.466540634278877,0.2206787941473047,0.22432869183611093,-1.732486231310222,0.08318702648294872,variance,subselection,0.93599998,1.732486231310222
1,avatarRT_sub_18,IM,0.3,0.007855812628948248,0.011568060402756153,2.1477966179397083,0.22695297160308084,0.23338966188698237,1.6726802584514835,0.09439025761304005,entropy,subselection,0.92400002,1.6726802584514835
2,avatarRT_sub_18,IM,0.3,0.000554760784862445,0.014801827175476595,15.093805858481874,0.717669807931216,0.7205679478079651,0.7807373538302798,0.43495698611338485,variance,realignment,0.57400002,0.7807373538302798
3,avatarRT_sub_18,IM,0.3,0.003143505054659978,0.011568060402756153,7.041282126295048,0.9727550923665141,0.9728691855265866,0.1479470373191062,0.8823845662257699,entropy,realignment,0.04800001999999992,0.1479470373191062
