,subject_id,component_idx,PEV_initial,nfb_condition
227,avatarRT_sub_18,7,2.7836907120438523,untrained
228,avatarRT_sub_18,8,2.679482998917193,untrained
229,avatarRT_sub_18,9,2.3044328966580285,untrained
230,avatarRT_sub_18,10,2.0261079526979637,untrained
231,avatarRT_sub_18,11,1.8334472018192556,untrained
232,avatarRT_sub_18,12,1.6120909062657975,untrained
233,avatarRT_sub_18,13,1.3832592642132522,untrained
234,avatarRT_sub_18,14,1.298725857890037,untrained
235,avatarRT_sub_18,15,1.1083316421516447,untrained
236,avatarRT_sub_18,16,1.0822506022118104,untrained
237,avatarRT_sub_18,17,1.018739273205015,untrained
238,avatarRT_sub_18,18,0.9481818836332179,untrained
239,avatarRT_sub_18,19,0.8548697813946029,OMP
240,avatarRT_sub_19,0,26.73510752657071,IM
241,avatarRT_sub_19,1,23.984763578829423,WMP
242,avatarRT_sub_19,2,9.44896304964887,untrained
243,avatarRT_sub_19,3,8.517282554471828,untrained
244,avatarRT_sub_19,4,4.70614208936753,untrained
245,avatarRT_sub_19,5,3.748558928217193,untrained
246,avatarRT_sub_19,6,3.5028913612304953,untrained
247,avatarRT_sub_19,7,2.9510832284061874,untrained
248,avatarRT_sub_19,8,2.279955036995581,untrained
249,avatarRT_sub_19,9,2.065426795006369,untrained
250,avatarRT_sub_19,10,1.7956982634040675,untrained
251,avatarRT_sub_19,11,1.6852484363217413,untrained
252,avatarRT_sub_19,12,1.5953845286001287,untrained
253,avatarRT_sub_19,13,1.3663805842502974,untrained
254,avatarRT_sub_19,14,1.215685898857856,untrained
255,avatarRT_sub_19,15,1.03727715597664,untrained
256,avatarRT_sub_19,16,0.9114029814642189,untrained
257,avatarRT_sub_19,17,0.8808886507704842,untrained
258,avatarRT_sub_19,18,0.8053635067064486,untrained
259,avatarRT_sub_19,19,0.7664958449039211,OMP
260,avatarRT_sub_21,0,35.85995972907583,IM
261,avatarRT_sub_21,1,16.155423731544786,WMP
262,avatarRT_sub_21,2,9.878923439442175,untrained
263,avatarRT_sub_21,3,9.65189661876512,untrained
264,avatarRT_sub_21,4,4.085999489855851,untrained
265,avatarRT_sub_21,5,3.953189836354415,untrained
266,avatarRT_sub_21,6,3.4729741265011813,untrained
267,avatarRT_sub_21,7,2.720518881191587,untrained
268,avatarRT_sub_21,8,2.1174740917808497,untrained
269,avatarRT_sub_21,9,2.0300394305165668,untrained
270,avatarRT_sub_21,10,1.7489942135191832,untrained
271,avatarRT_sub_21,11,1.5729675497197775,untrained
272,avatarRT_sub_21,12,1.1686639647325396,untrained
273,avatarRT_sub_21,13,1.055313763834572,untrained
274,avatarRT_sub_21,14,0.9466271073202769,untrained
275,avatarRT_sub_21,15,0.9421038866318227,untrained
276,avatarRT_sub_21,16,0.7191291423950208,untrained
277,avatarRT_sub_21,17,0.6650114646855195,untrained
278,avatarRT_sub_21,18,0.6345757185353071,untrained
279,avatarRT_sub_21,19,0.620213813597613,OMP
280,avatarRT_sub_22,0,47.890799857092695,IM
281,avatarRT_sub_22,1,19.889485165650967,WMP
282,avatarRT_sub_22,2,7.007816061776328,untrained
283,avatarRT_sub_22,3,5.336172059510058,untrained
284,avatarRT_sub_22,4,4.054709892812514,untrained
285,avatarRT_sub_22,5,3.174667936407549,untrained
286,avatarRT_sub_22,6,2.15667776541338,untrained
287,avatarRT_sub_22,7,1.827404098032329,untrained
288,avatarRT_sub_22,8,1.6530681540391563,untrained
289,avatarRT_sub_22,9,1.1037470315719007,untrained
290,avatarRT_sub_22,10,1.051606109606319,untrained
291,avatarRT_sub_22,11,0.8301333336587123,untrained
292,avatarRT_sub_22,12,0.7427939271739263,untrained
293,avatarRT_sub_22,13,0.6664720584549862,untrained
294,avatarRT_sub_22,14,0.5613671563807182,untrained
295,avatarRT_sub_22,15,0.534149542601443,untrained
296,avatarRT_sub_22,16,0.41550406266281004,untrained
297,avatarRT_sub_22,17,0.39980924053970196,untrained
298,avatarRT_sub_22,18,0.367271093053471,untrained
299,avatarRT_sub_22,19,0.33634545356105533,OMP
300,avatarRT_sub_23,0,54.079358547699975,IM
301,avatarRT_sub_23,1,11.151673219628966,WMP
302,avatarRT_sub_23,2,7.474784161363244,untrained
303,avatarRT_sub_23,3,5.99034555909365,untrained
304,avatarRT_sub_23,4,4.194866311801443,untrained
305,avatarRT_sub_23,5,2.838888931802848,untrained
306,avatarRT_sub_23,6,2.4682915858850065,untrained
307,avatarRT_sub_23,7,1.6780954490589952,untrained
308,avatarRT_sub_23,8,1.5850562094014413,untrained
309,avatarRT_sub_23,9,1.5120955064707713,untrained
310,avatarRT_sub_23,10,1.1398639925319196,untrained
311,avatarRT_sub_23,11,1.0300960754308734,untrained
312,avatarRT_sub_23,12,0.8883986869643611,untrained
313,avatarRT_sub_23,13,0.7819585193896109,untrained
314,avatarRT_sub_23,14,0.7002678913885914,untrained
315,avatarRT_sub_23,15,0.5864202112735044,untrained
316,avatarRT_sub_23,16,0.5234423594672349,untrained
317,avatarRT_sub_23,17,0.5196819459582136,untrained
318,avatarRT_sub_23,18,0.43871425867048836,untrained
319,avatarRT_sub_23,19,0.41770057671886784,OMP
320,avatarRT_sub_24,0,33.84717487337095,IM
321,avatarRT_sub_24,1,17.007431354610205,WMP
322,avatarRT_sub_24,2,11.304079621518403,untrained
323,avatarRT_sub_24,3,6.653147823722561,untrained
324,avatarRT_sub_24,4,3.8918769991865707,untrained
325,avatarRT_sub_24,5,3.528521915443249,untrained
