,session_type,session_id,run,total_variance,average_variance,data_type,subject_id
587,IM,ses_02,4,0.12113523984771962,0.11065041840401972,component_data,avatarRT_sub_22
588,WMP,ses_04,1,0.1804242498264539,0.1286944964223481,manifold_projection,avatarRT_sub_22
589,WMP,ses_04,1,1.2407296788964601,0.9405308593924182,voxel_data,avatarRT_sub_22
590,WMP,ses_04,1,0.1864088240136292,0.1284367818887097,component_data,avatarRT_sub_22
591,WMP,ses_04,2,0.14046772253215614,0.12555147763464442,manifold_projection,avatarRT_sub_22
592,WMP,ses_04,2,1.0109376622462487,0.9428758584533612,voxel_data,avatarRT_sub_22
593,WMP,ses_04,2,0.1408527009051067,0.12536883972894167,component_data,avatarRT_sub_22
594,WMP,ses_04,3,0.13361021924452804,0.11585636033287956,manifold_projection,avatarRT_sub_22
595,WMP,ses_04,3,1.1032556349152323,0.9662474519629881,voxel_data,avatarRT_sub_22
596,WMP,ses_04,3,0.13641820571666188,0.116124780054972,component_data,avatarRT_sub_22
597,WMP,ses_04,4,0.12354106260641856,0.10206940849956983,manifold_projection,avatarRT_sub_22
598,WMP,ses_04,4,0.9805547443772508,0.829168574440947,voxel_data,avatarRT_sub_22
599,WMP,ses_04,4,0.12571956561432346,0.10186353410224255,component_data,avatarRT_sub_22
600,OMP,ses_03,1,0.13566332650298996,0.12249811431424451,manifold_projection,avatarRT_sub_22
601,OMP,ses_03,1,1.0988534252626034,0.9176553176926032,voxel_data,avatarRT_sub_22
602,OMP,ses_03,1,0.1360907373719361,0.12249951935504808,component_data,avatarRT_sub_22
603,OMP,ses_03,2,0.16949653281038118,0.16185284189497615,manifold_projection,avatarRT_sub_22
604,OMP,ses_03,2,1.1978854736577442,1.1319282808574684,voxel_data,avatarRT_sub_22
605,OMP,ses_03,2,0.17050415863589666,0.16228592823250299,component_data,avatarRT_sub_22
606,OMP,ses_03,3,0.1772720618045443,0.16046713772453372,manifold_projection,avatarRT_sub_22
607,OMP,ses_03,3,1.1972673661331033,1.04036057372085,voxel_data,avatarRT_sub_22
608,OMP,ses_03,3,0.17757865879882148,0.1603876547372391,component_data,avatarRT_sub_22
609,OMP,ses_03,4,0.1340236286329409,0.1116652967808969,manifold_projection,avatarRT_sub_22
610,OMP,ses_03,4,1.044929800719402,0.8443679938952574,voxel_data,avatarRT_sub_22
611,OMP,ses_03,4,0.13456831642600017,0.1119125725021783,component_data,avatarRT_sub_22
612,IM,ses_02,1,0.1256450660717297,0.10248334473864298,manifold_projection,avatarRT_sub_23
613,IM,ses_02,1,1.1075781465187609,0.9228964283730412,voxel_data,avatarRT_sub_23
614,IM,ses_02,1,0.1253379897851328,0.10188387668165329,component_data,avatarRT_sub_23
615,IM,ses_02,2,0.15641237186628837,0.14315202707197677,manifold_projection,avatarRT_sub_23
616,IM,ses_02,2,1.1190987997750608,1.0103688544200269,voxel_data,avatarRT_sub_23
617,IM,ses_02,2,0.15528795961110903,0.14200946953055812,component_data,avatarRT_sub_23
618,IM,ses_02,3,0.1177485409971351,0.10509480109996863,manifold_projection,avatarRT_sub_23
619,IM,ses_02,3,1.1042786156696776,0.9980400442147596,voxel_data,avatarRT_sub_23
620,IM,ses_02,3,0.11825900540557333,0.10497011896936885,component_data,avatarRT_sub_23
621,IM,ses_02,4,0.18204978487414267,0.1708370514129457,manifold_projection,avatarRT_sub_23
622,IM,ses_02,4,1.173333041340992,1.1108923162846411,voxel_data,avatarRT_sub_23
623,IM,ses_02,4,0.1821526891323795,0.1713001880013808,component_data,avatarRT_sub_23
624,WMP,ses_03,1,0.16219530020806558,0.15252746019097105,manifold_projection,avatarRT_sub_23
625,WMP,ses_03,1,1.1067383430549003,0.9956554590951564,voxel_data,avatarRT_sub_23
626,WMP,ses_03,1,0.1584065543891839,0.1482709695721357,component_data,avatarRT_sub_23
627,WMP,ses_03,2,0.12879567384925011,0.12396803803216223,manifold_projection,avatarRT_sub_23
628,WMP,ses_03,2,1.1677751760990789,1.1331077881284872,voxel_data,avatarRT_sub_23
629,WMP,ses_03,2,0.1285354237061552,0.12384853767650791,component_data,avatarRT_sub_23
630,WMP,ses_03,3,0.10107651756722763,0.09837370792479407,manifold_projection,avatarRT_sub_23
631,WMP,ses_03,3,0.912392011013156,0.8874532201159142,voxel_data,avatarRT_sub_23
632,WMP,ses_03,3,0.10071949992416926,0.09796285283655747,component_data,avatarRT_sub_23
633,WMP,ses_03,4,0.14614029257361516,0.14198925646348898,manifold_projection,avatarRT_sub_23
634,WMP,ses_03,4,1.0668160126383786,1.0397066381850144,voxel_data,avatarRT_sub_23
635,WMP,ses_03,4,0.14634082676455182,0.14208518200262768,component_data,avatarRT_sub_23
636,OMP,ses_04,1,0.13388384629698402,0.12456419962941756,manifold_projection,avatarRT_sub_23
637,OMP,ses_04,1,1.2613322898674195,1.1785583580075563,voxel_data,avatarRT_sub_23
638,OMP,ses_04,1,0.133902457155569,0.1246673146128268,component_data,avatarRT_sub_23
639,OMP,ses_04,2,0.16040865028023804,0.15161337839234018,manifold_projection,avatarRT_sub_23
640,OMP,ses_04,2,1.1419176678240883,1.0881793037266583,voxel_data,avatarRT_sub_23
641,OMP,ses_04,2,0.16048957619067655,0.1517510464075768,component_data,avatarRT_sub_23
642,OMP,ses_04,3,0.16085833017141207,0.1429333507386328,manifold_projection,avatarRT_sub_23
643,OMP,ses_04,3,1.0201326913156117,0.9624140148180836,voxel_data,avatarRT_sub_23
644,OMP,ses_04,3,0.1613415806283354,0.1433610979025109,component_data,avatarRT_sub_23
645,OMP,ses_04,4,0.15624765080695394,0.13552848816020308,manifold_projection,avatarRT_sub_23
646,OMP,ses_04,4,1.147420122482726,1.038624062654727,voxel_data,avatarRT_sub_23
647,OMP,ses_04,4,0.15540710627806678,0.13464290034126009,component_data,avatarRT_sub_23
648,IM,ses_02,1,0.1698889011846108,0.12498639833385505,manifold_projection,avatarRT_sub_24
649,IM,ses_02,1,1.1029983562273789,0.8797891160718897,voxel_data,avatarRT_sub_24
650,IM,ses_02,1,0.16886348045711402,0.12495276305946967,component_data,avatarRT_sub_24
651,IM,ses_02,2,0.17680987528863454,0.16909113684708735,manifold_projection,avatarRT_sub_24
652,IM,ses_02,2,1.0538804368481567,1.0180602268604797,voxel_data,avatarRT_sub_24
653,IM,ses_02,2,0.17747073389073162,0.16973461364779827,component_data,avatarRT_sub_24
654,IM,ses_02,3,0.14398596589054968,0.13540489809019016,manifold_projection,avatarRT_sub_24
655,IM,ses_02,3,1.0843613937677292,1.0230514755856495,voxel_data,avatarRT_sub_24
656,IM,ses_02,3,0.14448540733576806,0.13586647322559003,component_data,avatarRT_sub_24
657,IM,ses_02,4,0.1405142185220302,0.13292143973665435,manifold_projection,avatarRT_sub_24
658,IM,ses_02,4,1.0510763583122567,0.9902850009253663,voxel_data,avatarRT_sub_24
659,IM,ses_02,4,0.13981654924285794,0.1315607505713309,component_data,avatarRT_sub_24
660,WMP,ses_03,1,0.14188258829071126,0.13252386835993835,manifold_projection,avatarRT_sub_24
661,WMP,ses_03,1,1.087584906119594,1.0007765359438552,voxel_data,avatarRT_sub_24
662,WMP,ses_03,1,0.140432711606842,0.12972785124080943,component_data,avatarRT_sub_24
663,WMP,ses_03,2,0.15077890594786653,0.14185774042339028,manifold_projection,avatarRT_sub_24
664,WMP,ses_03,2,1.1593317880680807,1.1121050591298698,voxel_data,avatarRT_sub_24
665,WMP,ses_03,2,0.1516526031570049,0.14231316864910243,component_data,avatarRT_sub_24
666,WMP,ses_03,3,0.1744941786003019,0.16349079279983744,manifold_projection,avatarRT_sub_24
667,WMP,ses_03,3,1.2606748437965336,1.1341277375359997,voxel_data,avatarRT_sub_24
668,WMP,ses_03,3,0.1753955210223085,0.16384854895178136,component_data,avatarRT_sub_24
669,WMP,ses_03,4,0.11252450469426171,0.10703973729337499,manifold_projection,avatarRT_sub_24
670,WMP,ses_03,4,1.0057221031110875,0.9309280957675027,voxel_data,avatarRT_sub_24
671,WMP,ses_03,4,0.11257724503249462,0.10722387590271017,component_data,avatarRT_sub_24
672,OMP,ses_04,1,0.15285197208724938,0.13096782659001832,manifold_projection,avatarRT_sub_24
673,OMP,ses_04,1,1.2413622804754818,1.037543572225073,voxel_data,avatarRT_sub_24
674,OMP,ses_04,1,0.1535543830215401,0.13005401366097782,component_data,avatarRT_sub_24
675,OMP,ses_04,2,0.1441414665635733,0.1345291682453052,manifold_projection,avatarRT_sub_24
676,OMP,ses_04,2,1.1402444733484463,1.0751944603772707,voxel_data,avatarRT_sub_24
677,OMP,ses_04,2,0.14436527932779636,0.13468844104687594,component_data,avatarRT_sub_24
678,OMP,ses_04,3,0.20196838411750326,0.17951171600165267,manifold_projection,avatarRT_sub_24
679,OMP,ses_04,3,1.419522168227476,1.20084713016129,voxel_data,avatarRT_sub_24
680,OMP,ses_04,3,0.20458933068074625,0.18001830511437075,component_data,avatarRT_sub_24
681,OMP,ses_04,4,0.16837655942503124,0.15723139635180453,manifold_projection,avatarRT_sub_24
682,OMP,ses_04,4,1.1461568288745028,1.013586401301474,voxel_data,avatarRT_sub_24
683,OMP,ses_04,4,0.1703586241726562,0.15781042645056537,component_data,avatarRT_sub_24
684,IM,ses_02,1,0.1466628289232954,0.09387537544967334,manifold_projection,avatarRT_sub_25
685,IM,ses_02,1,1.1511588096816154,0.8319907143894654,voxel_data,avatarRT_sub_25
686,IM,ses_02,1,0.14360920497788007,0.09394131249997358,component_data,avatarRT_sub_25
687,IM,ses_02,2,0.10003559228149239,0.09502121800625796,manifold_projection,avatarRT_sub_25
688,IM,ses_02,2,0.9251343664295467,0.9094156839440345,voxel_data,avatarRT_sub_25
689,IM,ses_02,2,0.10010693492801209,0.0953331630508132,component_data,avatarRT_sub_25
690,IM,ses_02,3,0.13074635871383666,0.12250681574731717,manifold_projection,avatarRT_sub_25
691,IM,ses_02,3,1.031508811940136,0.9360100372294484,voxel_data,avatarRT_sub_25
692,IM,ses_02,3,0.13120516333598845,0.12282808660969138,component_data,avatarRT_sub_25
693,IM,ses_02,4,0.15217848337540515,0.12553171259094204,manifold_projection,avatarRT_sub_25
694,IM,ses_02,4,1.126893630714335,0.9708811442417135,voxel_data,avatarRT_sub_25
695,IM,ses_02,4,0.1479294128056654,0.12121719637903865,component_data,avatarRT_sub_25
696,WMP,ses_04,1,0.12750395052609334,0.11423092595796461,manifold_projection,avatarRT_sub_25
697,WMP,ses_04,1,1.3198228486266246,1.1833069221051702,voxel_data,avatarRT_sub_25
698,WMP,ses_04,1,0.12801032520318048,0.11457259827515083,component_data,avatarRT_sub_25
699,WMP,ses_04,2,0.14573776337012942,0.1330155061700367,manifold_projection,avatarRT_sub_25
700,WMP,ses_04,2,1.0715552523425065,1.030558929146875,voxel_data,avatarRT_sub_25
701,WMP,ses_04,2,0.14491266736958483,0.13299138026552115,component_data,avatarRT_sub_25
702,WMP,ses_04,3,0.10071616710098097,0.09949329347575961,manifold_projection,avatarRT_sub_25
703,WMP,ses_04,3,1.1800324690857165,1.1577095308647831,voxel_data,avatarRT_sub_25
704,WMP,ses_04,3,0.10092046789252113,0.09977967451561222,component_data,avatarRT_sub_25
705,WMP,ses_04,4,0.1072141991914561,0.09869359592267529,manifold_projection,avatarRT_sub_25
706,WMP,ses_04,4,1.0504125165266258,0.9791055405355701,voxel_data,avatarRT_sub_25
707,WMP,ses_04,4,0.1081440343637061,0.09887530828285919,component_data,avatarRT_sub_25
708,OMP,ses_03,1,0.14991480229148768,0.12871598096971232,manifold_projection,avatarRT_sub_25
709,OMP,ses_03,1,1.0812296917350779,0.9395230869406104,voxel_data,avatarRT_sub_25
710,OMP,ses_03,1,0.15059959402810194,0.12911925411952732,component_data,avatarRT_sub_25
711,OMP,ses_03,2,0.09675883010659124,0.08806569609936653,manifold_projection,avatarRT_sub_25
712,OMP,ses_03,2,1.1993387484669298,1.101502928962899,voxel_data,avatarRT_sub_25
713,OMP,ses_03,2,0.0968247141022606,0.08782559041267465,component_data,avatarRT_sub_25
714,OMP,ses_03,3,0.11490209408069398,0.10603461847369515,manifold_projection,avatarRT_sub_25
715,OMP,ses_03,3,1.1742197976736057,1.0812410360074396,voxel_data,avatarRT_sub_25
716,OMP,ses_03,3,0.11587897340441365,0.1060889491928354,component_data,avatarRT_sub_25
717,OMP,ses_03,4,0.08953870819373885,0.08263140140921546,manifold_projection,avatarRT_sub_25
718,OMP,ses_03,4,1.075333038671122,1.0203165270975845,voxel_data,avatarRT_sub_25
719,OMP,ses_03,4,0.08862340172107044,0.0818770073166776,component_data,avatarRT_sub_25
