,subject_id,component_idx,PEV_initial,nfb_condition
145,avatarRT_sub_14,,2.2108244666961396,untrained
146,avatarRT_sub_14,,1.650884214323668,untrained
147,avatarRT_sub_14,,1.4930238265303848,untrained
148,avatarRT_sub_14,,1.1531499894048902,untrained
149,avatarRT_sub_14,,0.9396904375457144,untrained
150,avatarRT_sub_14,,0.8401477100136383,untrained
151,avatarRT_sub_14,,0.7630753147269114,untrained
152,avatarRT_sub_14,,0.7054952101753207,untrained
153,avatarRT_sub_14,,0.5863534649979227,untrained
154,avatarRT_sub_14,,0.5550224526109948,untrained
155,avatarRT_sub_14,,0.48289152863919704,untrained
156,avatarRT_sub_14,,0.4692276679794523,untrained
157,avatarRT_sub_14,,0.4294889742294982,untrained
158,avatarRT_sub_14,,0.3978822808240542,untrained
159,avatarRT_sub_14,,0.35066693897731765,OMP
160,avatarRT_sub_15,,39.49713132957254,IM
161,avatarRT_sub_15,,14.86026527385553,WMP
162,avatarRT_sub_15,,7.293701219896271,untrained
163,avatarRT_sub_15,,5.550082375761535,untrained
164,avatarRT_sub_15,,4.399562468537117,untrained
165,avatarRT_sub_15,,4.1002044366737005,untrained
166,avatarRT_sub_15,,3.1084305928329243,untrained
167,avatarRT_sub_15,,2.7146542548806822,untrained
168,avatarRT_sub_15,,2.48465046828053,untrained
169,avatarRT_sub_15,,2.4386437553670874,untrained
170,avatarRT_sub_15,,2.0287471590286708,untrained
171,avatarRT_sub_15,,1.894470653498319,untrained
172,avatarRT_sub_15,,1.5781876953330605,untrained
173,avatarRT_sub_15,,1.3928368217234617,untrained
174,avatarRT_sub_15,,1.2973591991886164,untrained
175,avatarRT_sub_15,,1.2362687103147416,untrained
176,avatarRT_sub_15,,1.148455046000445,untrained
177,avatarRT_sub_15,,1.1117111973274216,untrained
178,avatarRT_sub_15,,0.9434232467186616,untrained
179,avatarRT_sub_15,,0.9212140952086936,OMP
180,avatarRT_sub_16,,28.357998707241034,IM
181,avatarRT_sub_16,,19.217856145112613,WMP
182,avatarRT_sub_16,,11.46716012104158,untrained
183,avatarRT_sub_16,,10.274350201214947,untrained
184,avatarRT_sub_16,,5.683272516098241,untrained
185,avatarRT_sub_16,,4.302084527283605,untrained
